movieid,genreId,genre
999,8,Crime
999,18,Film-Noir
1003,6,Drama
1003,9,Thriller
1004,7,Action
1004,9,Thriller
1005,2,Children
1005,3,Comedy
1006,6,Drama
1007,2,Children
1007,3,Comedy
1007,17,Western
1008,0,Adventure
1008,17,Western
1009,0,Adventure
1009,2,Children
1009,4,Fantasy
1010,2,Children
1010,3,Comedy
1011,2,Children
1011,3,Comedy
1011,4,Fantasy
1011,5,Romance
1012,2,Children
1012,6,Drama
1013,2,Children
1013,3,Comedy
1013,5,Romance
1014,2,Children
1014,3,Comedy
1014,6,Drama
1015,0,Adventure
1015,2,Children
1015,6,Drama
1016,2,Children
1016,3,Comedy
1017,0,Adventure
1017,2,Children
1018,2,Children
1018,3,Comedy
1018,11,Mystery
1019,0,Adventure
1019,6,Drama
1019,12,Sci-Fi
1020,3,Comedy
1021,2,Children
1021,3,Comedy
1022,1,Animation
1022,2,Children
1022,4,Fantasy
1022,14,Musical
1022,5,Romance
1023,1,Animation
1023,2,Children
1023,14,Musical
1024,1,Animation
1024,2,Children
1024,14,Musical
1025,1,Animation
1025,2,Children
1025,4,Fantasy
1025,14,Musical
1027,0,Adventure
1027,6,Drama
1028,2,Children
1028,3,Comedy
1028,4,Fantasy
1028,14,Musical
1029,1,Animation
1029,2,Children
1029,6,Drama
1029,14,Musical
1030,0,Adventure
1030,1,Animation
1030,2,Children
1030,14,Musical
1031,0,Adventure
1031,2,Children
1031,14,Musical
1032,0,Adventure
1032,1,Animation
1032,2,Children
1032,4,Fantasy
1032,14,Musical
1033,1,Animation
1033,2,Children
1033,6,Drama
1034,3,Comedy
1034,8,Crime
1034,6,Drama
1034,9,Thriller
1035,14,Musical
1035,5,Romance
1036,7,Action
1036,8,Crime
1036,9,Thriller
1037,7,Action
1037,10,Horror
1037,12,Sci-Fi
1037,9,Thriller
1040,6,Drama
1041,6,Drama
1042,3,Comedy
1042,6,Drama
1043,6,Drama
1043,5,Romance
1046,6,Drama
1046,5,Romance
1047,7,Action
1047,6,Drama
1047,9,Thriller
1049,7,Action
1049,0,Adventure
1050,15,Documentary
1050,6,Drama
1051,6,Drama
1053,8,Crime
1053,6,Drama
1053,5,Romance
1054,6,Drama
1055,9,Thriller
1056,6,Drama
1057,3,Comedy
1057,14,Musical
1057,5,Romance
1059,6,Drama
1059,5,Romance
1060,3,Comedy
1060,6,Drama
1061,9,Thriller
1064,1,Animation
1064,2,Children
1064,3,Comedy
1064,4,Fantasy
1064,14,Musical
1064,5,Romance
1066,3,Comedy
1066,14,Musical
1066,5,Romance
1068,8,Crime
1068,18,Film-Noir
1073,2,Children
1073,3,Comedy
1073,4,Fantasy
1073,14,Musical
1076,6,Drama
1076,10,Horror
1076,9,Thriller
1077,3,Comedy
1077,12,Sci-Fi
1078,3,Comedy
1078,13,War
1079,3,Comedy
1079,8,Crime
1080,3,Comedy
1081,3,Comedy
1081,14,Musical
1081,5,Romance
1082,6,Drama
1083,3,Comedy
1083,14,Musical
1084,8,Crime
1084,6,Drama
1085,0,Adventure
1085,6,Drama
1086,8,Crime
1086,11,Mystery
1086,9,Thriller
1088,6,Drama
1088,14,Musical
1088,5,Romance
1089,8,Crime
1089,11,Mystery
1089,9,Thriller
1090,6,Drama
1090,13,War
1091,3,Comedy
1092,8,Crime
1092,11,Mystery
1092,9,Thriller
1093,6,Drama
1094,6,Drama
1094,5,Romance
1094,9,Thriller
1095,6,Drama
1096,6,Drama
1097,2,Children
1097,6,Drama
1097,12,Sci-Fi
1099,2,Children
1099,6,Drama
1099,4,Fantasy
1100,7,Action
1100,6,Drama
1100,5,Romance
1101,7,Action
1101,5,Romance
1103,6,Drama
1104,6,Drama
1105,10,Horror
1107,3,Comedy
1111,15,Documentary
1112,7,Action
1112,3,Comedy
1112,6,Drama
1114,8,Crime
1114,6,Drama
1116,6,Drama
1117,6,Drama
1119,6,Drama
1120,3,Comedy
1120,6,Drama
1121,6,Drama
1123,15,Documentary
1124,6,Drama
1125,3,Comedy
1125,8,Crime
1126,3,Comedy
1126,4,Fantasy
1127,7,Action
1127,0,Adventure
1127,12,Sci-Fi
1127,9,Thriller
1128,10,Horror
1129,7,Action
1129,0,Adventure
1129,12,Sci-Fi
1129,9,Thriller
1130,10,Horror
1130,11,Mystery
1131,6,Drama
1131,11,Mystery
1132,6,Drama
1135,3,Comedy
1136,0,Adventure
1136,3,Comedy
1136,4,Fantasy
1137,5,Romance
1140,6,Drama
1144,15,Documentary
1147,15,Documentary
1148,1,Animation
1148,2,Children
1148,3,Comedy
1148,8,Crime
1150,6,Drama
1151,1,Animation
1151,3,Comedy
1151,6,Drama
1151,4,Fantasy
1156,6,Drama
1161,6,Drama
1161,13,War
1162,3,Comedy
1162,6,Drama
1163,6,Drama
1167,3,Comedy
1170,7,Action
1171,3,Comedy
1172,6,Drama
1173,3,Comedy
1173,6,Drama
1175,3,Comedy
1175,6,Drama
1175,5,Romance
1176,6,Drama
1176,4,Fantasy
1176,5,Romance
1177,6,Drama
1177,5,Romance
1178,6,Drama
1178,13,War
1179,8,Crime
1179,6,Drama
1179,18,Film-Noir
1180,3,Comedy
1183,6,Drama
1183,5,Romance
1183,13,War
1184,3,Comedy
1184,6,Drama
1185,6,Drama
1186,6,Drama
1187,6,Drama
1188,3,Comedy
1188,5,Romance
1189,15,Documentary
1190,8,Crime
1190,6,Drama
1190,5,Romance
1191,15,Documentary
1191,14,Musical
1192,15,Documentary
1193,6,Drama
1194,3,Comedy
1196,7,Action
1196,0,Adventure
1196,12,Sci-Fi
1197,7,Action
1197,0,Adventure
1197,3,Comedy
1197,4,Fantasy
1197,5,Romance
1198,7,Action
1198,0,Adventure
1199,4,Fantasy
1199,12,Sci-Fi
1200,7,Action
1200,0,Adventure
1200,10,Horror
1200,12,Sci-Fi
1201,7,Action
1201,0,Adventure
1201,17,Western
1202,3,Comedy
1203,6,Drama
1204,0,Adventure
1204,6,Drama
1204,13,War
1206,8,Crime
1206,6,Drama
1206,12,Sci-Fi
1206,9,Thriller
1207,6,Drama
1208,7,Action
1208,6,Drama
1208,13,War
1209,7,Action
1209,6,Drama
1209,17,Western
1210,7,Action
1210,0,Adventure
1210,12,Sci-Fi
1211,6,Drama
1211,4,Fantasy
1211,5,Romance
1212,18,Film-Noir
1212,11,Mystery
1212,9,Thriller
1213,8,Crime
1213,6,Drama
1214,10,Horror
1214,12,Sci-Fi
1215,7,Action
1215,0,Adventure
1215,3,Comedy
1215,4,Fantasy
1215,10,Horror
1216,0,Adventure
1216,6,Drama
1216,5,Romance
1217,6,Drama
1217,13,War
1218,7,Action
1218,8,Crime
1218,6,Drama
1218,9,Thriller
1219,8,Crime
1219,10,Horror
1220,7,Action
1220,3,Comedy
1220,14,Musical
1221,8,Crime
1221,6,Drama
1222,6,Drama
1222,13,War
1223,0,Adventure
1223,1,Animation
1223,2,Children
1223,3,Comedy
1223,12,Sci-Fi
1224,7,Action
1224,6,Drama
1224,5,Romance
1224,13,War
1225,6,Drama
1226,6,Drama
1226,5,Romance
1227,8,Crime
1227,6,Drama
1228,6,Drama
1230,3,Comedy
1230,5,Romance
1231,6,Drama
1232,6,Drama
1232,11,Mystery
1232,12,Sci-Fi
1233,7,Action
1233,6,Drama
1233,13,War
1234,3,Comedy
1234,8,Crime
1235,3,Comedy
1235,6,Drama
1235,5,Romance
1236,3,Comedy
1236,6,Drama
1236,5,Romance
1237,6,Drama
1238,3,Comedy
1240,7,Action
1240,12,Sci-Fi
1240,9,Thriller
1241,3,Comedy
1241,4,Fantasy
1241,10,Horror
1242,6,Drama
1242,13,War
1243,3,Comedy
1243,6,Drama
1244,3,Comedy
1244,6,Drama
1244,5,Romance
1245,8,Crime
1245,6,Drama
1245,18,Film-Noir
1245,9,Thriller
1246,6,Drama
1247,3,Comedy
1247,6,Drama
1247,5,Romance
1248,8,Crime
1248,18,Film-Noir
1248,9,Thriller
1249,7,Action
1249,8,Crime
1249,5,Romance
1249,9,Thriller
1250,0,Adventure
1250,6,Drama
1250,13,War
1251,6,Drama
1251,4,Fantasy
1252,8,Crime
1252,18,Film-Noir
1252,11,Mystery
1252,9,Thriller
1253,6,Drama
1253,12,Sci-Fi
1253,9,Thriller
1254,7,Action
1254,0,Adventure
1254,6,Drama
1254,17,Western
1255,3,Comedy
1255,10,Horror
1255,12,Sci-Fi
1256,3,Comedy
1256,14,Musical
1256,13,War
1257,3,Comedy
1257,5,Romance
1258,10,Horror
1259,0,Adventure
1259,6,Drama
1260,8,Crime
1260,18,Film-Noir
1260,9,Thriller
1261,7,Action
1261,3,Comedy
1261,4,Fantasy
1261,10,Horror
1262,7,Action
1262,0,Adventure
1262,6,Drama
1262,13,War
1263,6,Drama
1263,13,War
1264,7,Action
1264,6,Drama
1264,11,Mystery
1264,5,Romance
1264,9,Thriller
1265,3,Comedy
1265,4,Fantasy
1265,5,Romance
1266,6,Drama
1266,17,Western
1267,8,Crime
1267,9,Thriller
1267,13,War
1268,3,Comedy
1268,6,Drama
1269,3,Comedy
1269,11,Mystery
1269,9,Thriller
1270,0,Adventure
1270,3,Comedy
1270,12,Sci-Fi
1271,3,Comedy
1271,8,Crime
1271,6,Drama
1272,6,Drama
1272,13,War
1273,3,Comedy
1273,6,Drama
1273,18,Film-Noir
1274,7,Action
1274,0,Adventure
1274,1,Animation
1274,12,Sci-Fi
1275,7,Action
1275,0,Adventure
1275,4,Fantasy
1276,6,Drama
1277,3,Comedy
1277,6,Drama
1277,5,Romance
1278,3,Comedy
1278,4,Fantasy
1279,3,Comedy
1279,6,Drama
1280,6,Drama
1281,3,Comedy
1281,6,Drama
1281,13,War
1282,1,Animation
1282,2,Children
1282,4,Fantasy
1282,14,Musical
1283,6,Drama
1283,17,Western
1284,8,Crime
1284,18,Film-Noir
1284,11,Mystery
1285,3,Comedy
1286,6,Drama
1286,5,Romance
1287,7,Action
1287,0,Adventure
1287,6,Drama
1288,3,Comedy
1289,15,Documentary
1290,6,Drama
1290,5,Romance
1291,7,Action
1291,0,Adventure
1292,3,Comedy
1292,6,Drama
1293,6,Drama
1295,6,Drama
1296,6,Drama
1296,5,Romance
1297,3,Comedy
1298,6,Drama
1298,14,Musical
1299,6,Drama
1299,13,War
1300,3,Comedy
1300,6,Drama
1301,6,Drama
1301,12,Sci-Fi
1302,2,Children
1302,6,Drama
1302,4,Fantasy
1303,0,Adventure
1303,6,Drama
1304,7,Action
1304,17,Western
1305,6,Drama
1305,5,Romance
1306,0,Adventure
1306,6,Drama
1306,12,Sci-Fi
1307,3,Comedy
1307,5,Romance
1310,15,Documentary
1312,6,Drama
1318,3,Comedy
1318,6,Drama
1320,7,Action
1320,10,Horror
1320,12,Sci-Fi
1320,9,Thriller
1321,3,Comedy
1321,10,Horror
1321,9,Thriller
1322,10,Horror
1323,10,Horror
1324,10,Horror
1325,10,Horror
1326,10,Horror
1327,6,Drama
1327,10,Horror
1327,11,Mystery
1327,9,Thriller
1328,10,Horror
1329,10,Horror
1330,10,Horror
1331,10,Horror
1332,10,Horror
1332,9,Thriller
1333,10,Horror
1333,9,Thriller
1334,10,Horror
1334,12,Sci-Fi
1335,10,Horror
1335,11,Mystery
1336,10,Horror
1336,9,Thriller
1337,6,Drama
1337,10,Horror
1337,9,Thriller
1339,4,Fantasy
1339,10,Horror
1339,5,Romance
1339,9,Thriller
1340,6,Drama
1340,10,Horror
1340,12,Sci-Fi
1341,10,Horror
1342,10,Horror
1342,9,Thriller
1343,9,Thriller
1344,8,Crime
1344,6,Drama
1344,9,Thriller
1345,6,Drama
1345,4,Fantasy
1345,10,Horror
1345,9,Thriller
1346,6,Drama
1346,4,Fantasy
1346,10,Horror
1347,10,Horror
1347,9,Thriller
1348,10,Horror
1349,10,Horror
1350,10,Horror
1350,11,Mystery
1350,9,Thriller
1351,8,Crime
1351,6,Drama
1351,9,Thriller
1352,8,Crime
1352,9,Thriller
1353,3,Comedy
1353,6,Drama
1353,5,Romance
1354,6,Drama
1354,11,Mystery
1355,10,Horror
1355,9,Thriller
1356,7,Action
1356,0,Adventure
1356,12,Sci-Fi
1356,9,Thriller
1357,6,Drama
1357,5,Romance
1358,6,Drama
1359,2,Children
1359,3,Comedy
1361,15,Documentary
1363,6,Drama
1365,6,Drama
1366,6,Drama
1367,0,Adventure
1367,2,Children
1367,3,Comedy
1370,7,Action
1370,0,Adventure
1370,9,Thriller
1371,0,Adventure
1371,12,Sci-Fi
1372,7,Action
1372,11,Mystery
1372,12,Sci-Fi
1373,7,Action
1373,12,Sci-Fi
1374,7,Action
1374,0,Adventure
1374,12,Sci-Fi
1374,9,Thriller
1375,7,Action
1375,0,Adventure
1375,12,Sci-Fi
1376,0,Adventure
1376,3,Comedy
1376,12,Sci-Fi
1377,7,Action
1377,8,Crime
1378,7,Action
1378,3,Comedy
1378,17,Western
1379,7,Action
1379,17,Western
1380,3,Comedy
1380,14,Musical
1380,5,Romance
1381,3,Comedy
1381,14,Musical
1381,5,Romance
1382,7,Action
1382,6,Drama
1385,7,Action
1385,6,Drama
1385,9,Thriller
1387,7,Action
1387,10,Horror
1388,10,Horror
1388,9,Thriller
1389,7,Action
1389,10,Horror
1390,3,Comedy
1391,7,Action
1391,3,Comedy
1391,12,Sci-Fi
1392,3,Comedy
1392,6,Drama
1393,6,Drama
1393,5,Romance
1394,3,Comedy
1395,3,Comedy
1395,6,Drama
1396,7,Action
1396,3,Comedy
1396,8,Crime
1396,6,Drama
1396,12,Sci-Fi
1397,6,Drama
1398,5,Romance
1398,13,War
1399,6,Drama
1401,6,Drama
1405,0,Adventure
1405,1,Animation
1405,3,Comedy
1405,8,Crime
1406,8,Crime
1406,6,Drama
1406,11,Mystery
1406,9,Thriller
1407,3,Comedy
1407,10,Horror
1407,11,Mystery
1407,9,Thriller
1408,7,Action
1408,5,Romance
1408,13,War
1408,17,Western
1409,3,Comedy
1409,6,Drama
1409,4,Fantasy
1409,5,Romance
1411,8,Crime
1411,6,Drama
1411,5,Romance
1412,6,Drama
1413,6,Drama
1414,3,Comedy
1415,8,Crime
1415,6,Drama
1415,5,Romance
1416,6,Drama
1416,14,Musical
1417,6,Drama
1419,0,Adventure
1419,6,Drama
1422,8,Crime
1422,6,Drama
1422,11,Mystery
1422,9,Thriller
1423,6,Drama
1425,3,Comedy
1426,2,Children
1427,7,Action
1427,9,Thriller
1428,6,Drama
1429,7,Action
1429,0,Adventure
1429,3,Comedy
1429,9,Thriller
1430,3,Comedy
1430,9,Thriller
1431,7,Action
1431,3,Comedy
1432,7,Action
1432,3,Comedy
1432,8,Crime
1432,6,Drama
1432,9,Thriller
1437,6,Drama
1438,7,Action
1438,9,Thriller
1439,3,Comedy
1440,3,Comedy
1441,3,Comedy
1441,5,Romance
1442,6,Drama
1445,3,Comedy
1445,13,War
1446,3,Comedy
1446,6,Drama
1447,8,Crime
1449,3,Comedy
1453,3,Comedy
1453,5,Romance
1454,3,Comedy
1454,6,Drama
1456,3,Comedy
1457,3,Comedy
1457,6,Drama
1457,5,Romance
1458,6,Drama
1458,4,Fantasy
1458,5,Romance
1459,11,Mystery
1459,9,Thriller
1460,2,Children
1460,3,Comedy
1460,11,Mystery
1461,3,Comedy
1464,8,Crime
1464,6,Drama
1464,4,Fantasy
1464,18,Film-Noir
1464,11,Mystery
1464,5,Romance
1465,7,Action
1465,6,Drama
1466,8,Crime
1466,6,Drama
1468,3,Comedy
1468,5,Romance
1473,7,Action
1473,3,Comedy
1473,8,Crime
1473,6,Drama
1474,2,Children
1474,3,Comedy
1475,5,Romance
1476,3,Comedy
1476,6,Drama
1477,5,Romance
1479,7,Action
1479,5,Romance
1479,12,Sci-Fi
1479,9,Thriller
1480,6,Drama
1480,9,Thriller
1483,6,Drama
1483,9,Thriller
1484,3,Comedy
1484,6,Drama
1484,11,Mystery
1484,5,Romance
1485,3,Comedy
1487,6,Drama
1487,14,Musical
1488,7,Action
1488,6,Drama
1488,9,Thriller
1489,1,Animation
1489,2,Children
1489,14,Musical
1490,3,Comedy
1493,5,Romance
1495,7,Action
1495,0,Adventure
1495,2,Children
1496,6,Drama
1496,5,Romance
1497,7,Action
1498,6,Drama
1498,5,Romance
1499,7,Action
1499,0,Adventure
1499,9,Thriller
1500,3,Comedy
1500,8,Crime
1500,5,Romance
1502,6,Drama
1502,5,Romance
1503,3,Comedy
1507,6,Drama
1507,13,War
1513,3,Comedy
1514,5,Romance
1515,7,Action
1515,6,Drama
1515,9,Thriller
1516,3,Comedy
1517,7,Action
1517,0,Adventure
1517,3,Comedy
1518,7,Action
1518,9,Thriller
1519,6,Drama
1526,3,Comedy
1527,7,Action
1527,0,Adventure
1527,3,Comedy
1527,12,Sci-Fi
1529,3,Comedy
1529,6,Drama
1533,6,Drama
1537,3,Comedy
1537,6,Drama
1537,5,Romance
1541,3,Comedy
1541,5,Romance
1542,3,Comedy
1542,6,Drama
1542,5,Romance
1544,7,Action
1544,0,Adventure
1544,12,Sci-Fi
1544,9,Thriller
1545,6,Drama
1546,3,Comedy
1547,2,Children
1547,6,Drama
1549,6,Drama
1549,5,Romance
1550,3,Comedy
1550,5,Romance
1551,0,Adventure
1551,2,Children
1551,6,Drama
1552,7,Action
1552,0,Adventure
1552,9,Thriller
1554,6,Drama
1554,5,Romance
1556,7,Action
1556,5,Romance
1556,9,Thriller
1562,7,Action
1562,0,Adventure
1562,4,Fantasy
1562,9,Thriller
1564,3,Comedy
1564,6,Drama
1564,5,Romance
1565,3,Comedy
1565,9,Thriller
1566,0,Adventure
1566,1,Animation
1566,2,Children
1566,3,Comedy
1566,14,Musical
1569,3,Comedy
1569,5,Romance
1571,3,Comedy
1571,5,Romance
1572,6,Drama
1573,7,Action
1573,8,Crime
1573,6,Drama
1573,9,Thriller
1574,5,Romance
1580,7,Action
1580,3,Comedy
1580,12,Sci-Fi
1581,3,Comedy
1582,0,Adventure
1582,2,Children
1583,2,Children
1583,4,Fantasy
1584,6,Drama
1584,12,Sci-Fi
1585,3,Comedy
1586,7,Action
1586,6,Drama
1587,7,Action
1587,0,Adventure
1587,4,Fantasy
1588,2,Children
1588,3,Comedy
1589,7,Action
1589,8,Crime
1589,6,Drama
1589,9,Thriller
1590,10,Horror
1590,12,Sci-Fi
1590,9,Thriller
1591,7,Action
1591,0,Adventure
1591,12,Sci-Fi
1591,9,Thriller
1592,2,Children
1592,3,Comedy
1593,3,Comedy
1593,5,Romance
1594,3,Comedy
1594,6,Drama
1596,6,Drama
1597,6,Drama
1597,11,Mystery
1597,5,Romance
1597,9,Thriller
1598,8,Crime
1598,6,Drama
1598,9,Thriller
1599,7,Action
1600,6,Drama
1600,5,Romance
1601,8,Crime
1601,6,Drama
1601,18,Film-Noir
1602,3,Comedy
1603,10,Horror
1603,12,Sci-Fi
1603,9,Thriller
1604,7,Action
1604,3,Comedy
1605,0,Adventure
1605,5,Romance
1606,7,Action
1606,0,Adventure
1608,7,Action
1608,9,Thriller
1609,6,Drama
1609,9,Thriller
1610,7,Action
1610,0,Adventure
1610,9,Thriller
1611,6,Drama
1611,5,Romance
1612,3,Comedy
1613,6,Drama
1614,3,Comedy
1615,0,Adventure
1615,6,Drama
1616,7,Action
1616,9,Thriller
1616,13,War
1617,8,Crime
1617,18,Film-Noir
1617,11,Mystery
1617,9,Thriller
1619,0,Adventure
1619,6,Drama
1619,13,War
1620,8,Crime
1620,6,Drama
1620,11,Mystery
1620,9,Thriller
1621,6,Drama
1623,10,Horror
1624,6,Drama
1625,6,Drama
1625,11,Mystery
1625,9,Thriller
1626,7,Action
1626,6,Drama
1626,9,Thriller
1627,8,Crime
1627,6,Drama
1627,11,Mystery
1629,3,Comedy
1629,5,Romance
1631,7,Action
1631,9,Thriller
1633,6,Drama
1635,6,Drama
1639,3,Comedy
1639,6,Drama
1639,5,Romance
1641,3,Comedy
1641,6,Drama
1642,3,Comedy
1642,6,Drama
1643,6,Drama
1643,5,Romance
1644,10,Horror
1644,11,Mystery
1644,9,Thriller
1645,6,Drama
1645,11,Mystery
1645,9,Thriller
1646,2,Children
1646,3,Comedy
1646,5,Romance
1646,12,Sci-Fi
1647,8,Crime
1647,6,Drama
1647,9,Thriller
1648,3,Comedy
1648,6,Drama
1649,15,Documentary
1650,6,Drama
1652,15,Documentary
1653,6,Drama
1653,12,Sci-Fi
1653,9,Thriller
1654,2,Children
1654,6,Drama
1654,4,Fantasy
1655,6,Drama
1655,10,Horror
1655,9,Thriller
1656,6,Drama
1656,5,Romance
1658,5,Romance
1658,9,Thriller
1659,6,Drama
1660,6,Drama
1661,8,Crime
1661,11,Mystery
1661,9,Thriller
1662,8,Crime
1663,3,Comedy
1663,13,War
1665,3,Comedy
1667,7,Action
1667,6,Drama
1670,6,Drama
1670,13,War
1671,8,Crime
1671,6,Drama
1671,9,Thriller
1672,6,Drama
1673,6,Drama
1674,6,Drama
1674,5,Romance
1674,9,Thriller
1675,8,Crime
1675,9,Thriller
1676,7,Action
1676,12,Sci-Fi
1677,3,Comedy
1677,6,Drama
1678,6,Drama
1678,5,Romance
1679,3,Comedy
1680,6,Drama
1680,5,Romance
1681,7,Action
1681,0,Adventure
1681,4,Fantasy
1682,3,Comedy
1682,6,Drama
1682,12,Sci-Fi
1683,6,Drama
1683,5,Romance
1684,6,Drama
1684,5,Romance
1685,6,Drama
1685,5,Romance
1686,8,Crime
1686,9,Thriller
1687,7,Action
1687,9,Thriller
1688,0,Adventure
1688,1,Animation
1688,2,Children
1688,6,Drama
1688,14,Musical
1689,3,Comedy
1689,8,Crime
1689,9,Thriller
1690,7,Action
1690,10,Horror
1690,12,Sci-Fi
1693,6,Drama
1693,11,Mystery
1694,6,Drama
1695,6,Drama
1696,6,Drama
1696,13,War
1699,3,Comedy
1699,6,Drama
1701,3,Comedy
1701,6,Drama
1702,2,Children
1702,3,Comedy
1702,4,Fantasy
1703,3,Comedy
1704,6,Drama
1704,5,Romance
1707,2,Children
1707,3,Comedy
1711,8,Crime
1711,6,Drama
1711,11,Mystery
1713,2,Children
1713,3,Comedy
1717,3,Comedy
1717,10,Horror
1717,11,Mystery
1717,9,Thriller
1718,9,Thriller
1719,6,Drama
1721,6,Drama
1721,5,Romance
1722,7,Action
1722,0,Adventure
1722,9,Thriller
1726,7,Action
1726,0,Adventure
1726,6,Drama
1726,12,Sci-Fi
1727,6,Drama
1727,5,Romance
1729,8,Crime
1729,6,Drama
1729,9,Thriller
1730,6,Drama
1731,3,Comedy
1732,3,Comedy
1732,8,Crime
1733,6,Drama
1733,5,Romance
1734,3,Comedy
1734,6,Drama
1735,6,Drama
1735,5,Romance
1739,7,Action
1739,2,Children
1739,3,Comedy
1746,3,Comedy
1747,3,Comedy
1748,0,Adventure
1748,18,Film-Noir
1748,12,Sci-Fi
1748,9,Thriller
1752,7,Action
1752,8,Crime
1752,9,Thriller
1753,3,Comedy
1754,8,Crime
1754,6,Drama
1754,4,Fantasy
1754,9,Thriller
1755,3,Comedy
1755,5,Romance
1757,6,Drama
1757,5,Romance
1759,6,Drama
1760,3,Comedy
1762,7,Action
1762,10,Horror
1762,12,Sci-Fi
1767,6,Drama
1767,5,Romance
1769,7,Action
1769,8,Crime
1769,9,Thriller
1770,8,Crime
1770,5,Romance
1770,9,Thriller
1771,10,Horror
1772,7,Action
1772,3,Comedy
1772,14,Musical
1777,3,Comedy
1777,5,Romance
1779,12,Sci-Fi
1779,9,Thriller
1783,8,Crime
1783,6,Drama
1783,11,Mystery
1783,5,Romance
1783,9,Thriller
1784,3,Comedy
1784,6,Drama
1784,5,Romance
1785,8,Crime
1785,9,Thriller
1791,8,Crime
1791,6,Drama
1791,9,Thriller
1792,7,Action
1792,8,Crime
1792,9,Thriller
1793,3,Comedy
1794,3,Comedy
1794,6,Drama
1797,15,Documentary
1797,16,IMAX
1798,9,Thriller
1799,3,Comedy
1799,8,Crime
1799,6,Drama
1799,11,Mystery
1799,9,Thriller
1801,7,Action
1801,0,Adventure
1801,6,Drama
1804,8,Crime
1804,6,Drama
1805,8,Crime
1805,6,Drama
1805,11,Mystery
1805,9,Thriller
1806,0,Adventure
1806,2,Children
1806,3,Comedy
1807,6,Drama
1809,8,Crime
1809,6,Drama
1810,3,Comedy
1810,6,Drama
1812,2,Children
1812,3,Comedy
1812,6,Drama
1816,3,Comedy
1816,6,Drama
1821,3,Comedy
1821,5,Romance
1824,3,Comedy
1824,9,Thriller
1825,3,Comedy
1825,6,Drama
1826,0,Adventure
1826,2,Children
1827,3,Comedy
1827,15,Documentary
1829,6,Drama
1829,5,Romance
1831,7,Action
1831,0,Adventure
1831,12,Sci-Fi
1833,7,Action
1833,6,Drama
1833,9,Thriller
1834,8,Crime
1834,6,Drama
1834,11,Mystery
1834,9,Thriller
1835,6,Drama
1835,4,Fantasy
1835,5,Romance
1836,3,Comedy
1836,6,Drama
1837,3,Comedy
1839,3,Comedy
1840,6,Drama
1841,6,Drama
1841,9,Thriller
1844,6,Drama
1844,5,Romance
1845,3,Comedy
1845,11,Mystery
1845,9,Thriller
1848,0,Adventure
1848,2,Children
1848,3,Comedy
1848,4,Fantasy
1855,3,Comedy
1856,15,Documentary
1857,3,Comedy
1858,7,Action
1858,3,Comedy
1859,6,Drama
1860,6,Drama
1862,10,Horror
1862,12,Sci-Fi
1863,3,Comedy
1866,7,Action
1866,3,Comedy
1866,8,Crime
1867,7,Action
1867,0,Adventure
1870,3,Comedy
1870,6,Drama
1873,8,Crime
1873,6,Drama
1873,5,Romance
1873,13,War
1875,3,Comedy
1876,6,Drama
1876,12,Sci-Fi
1876,9,Thriller
1881,0,Adventure
1881,1,Animation
1881,2,Children
1881,4,Fantasy
1881,14,Musical
1882,7,Action
1882,12,Sci-Fi
1882,9,Thriller
1883,3,Comedy
1883,6,Drama
1883,5,Romance
1884,0,Adventure
1884,3,Comedy
1884,6,Drama
1885,3,Comedy
1885,6,Drama
1885,5,Romance
1887,0,Adventure
1887,3,Comedy
1887,17,Western
1888,3,Comedy
1888,6,Drama
1888,5,Romance
1889,6,Drama
1889,11,Mystery
1889,9,Thriller
1891,10,Horror
1891,9,Thriller
1892,9,Thriller
1893,6,Drama
1894,0,Adventure
1894,3,Comedy
1894,5,Romance
1895,3,Comedy
1895,6,Drama
1895,5,Romance
1897,6,Drama
1897,5,Romance
1900,3,Comedy
1900,6,Drama
1902,6,Drama
1902,5,Romance
1904,3,Comedy
1904,6,Drama
1906,3,Comedy
1906,5,Romance
1907,0,Adventure
1907,1,Animation
1907,2,Children
1907,3,Comedy
1907,6,Drama
1907,14,Musical
1907,5,Romance
1909,7,Action
1909,8,Crime
1909,11,Mystery
1909,12,Sci-Fi
1909,9,Thriller
1910,3,Comedy
1910,8,Crime
1910,6,Drama
1911,3,Comedy
1912,3,Comedy
1912,8,Crime
1912,6,Drama
1912,5,Romance
1912,9,Thriller
1913,6,Drama
1913,11,Mystery
1914,3,Comedy
1914,6,Drama
1916,6,Drama
1916,5,Romance
1917,7,Action
1917,5,Romance
1917,12,Sci-Fi
1917,9,Thriller
1918,7,Action
1918,3,Comedy
1918,8,Crime
1918,9,Thriller
1919,2,Children
1919,3,Comedy
1920,1,Animation
1920,2,Children
1920,4,Fantasy
1920,13,War
1921,6,Drama
1921,12,Sci-Fi
1921,9,Thriller
1922,6,Drama
1923,3,Comedy
1923,5,Romance
1924,10,Horror
1924,12,Sci-Fi
1926,14,Musical
1927,7,Action
1927,6,Drama
1927,13,War
1928,6,Drama
1928,17,Western
1929,6,Drama
1929,5,Romance
1931,0,Adventure
1931,6,Drama
1932,6,Drama
1932,14,Musical
1933,6,Drama
1934,3,Comedy
1934,5,Romance
1936,6,Drama
1936,13,War
1937,3,Comedy
1937,6,Drama
1937,14,Musical
1938,6,Drama
1939,6,Drama
1939,13,War
1940,6,Drama
1941,6,Drama
1942,6,Drama
1944,6,Drama
